,poll,poll_firm,poll_year,id,statenum,statename,region_cat,female,race_wbh,edu_cat,age_cat,age_cat6,age_edu_cat6,educ,age,democrat,republican,black,hispanic,weight,yes_of_opinion_holders,yes_of_all,state,state_initnum,region,no_of_all,no_of_opinion_holders
5525,ABC 2004Jan15,ABC ,2004,57,28.0,new hampshire,1.0,0,1.0,4.0,3.0,4.0,22.0,,54.0,0,0,0.0,0.0,0.6423,1.0,1,NH,31.0,northeast,0.0,0.0
5526,ABC 2004Jan15,ABC ,2004,60,37.0,pennsylvania,1.0,1,1.0,2.0,4.0,6.0,32.0,,76.0,0,0,0.0,0.0,1.4021,0.0,0,PA,39.0,northeast,1.0,1.0
5527,ABC 2004Jan15,ABC ,2004,68,34.0,ohio,2.0,1,3.0,1.0,1.0,2.0,7.0,,27.0,0,1,0.0,1.0,3.3544,,0,OH,36.0,midwest,1.0,
5528,ABC 2004Jan15,ABC ,2004,69,29.0,new jersey,1.0,0,1.0,4.0,3.0,5.0,28.0,,62.0,0,1,0.0,0.0,0.555,0.0,0,NJ,32.0,northeast,1.0,1.0
5529,ABC 2004Jan15,ABC ,2004,70,18.0,maine,1.0,1,1.0,2.0,3.0,4.0,20.0,,50.0,1,0,0.0,0.0,1.1074,0.0,0,ME,22.0,northeast,1.0,1.0
5530,ABC 2004Jan15,ABC ,2004,73,37.0,pennsylvania,1.0,0,1.0,2.0,3.0,5.0,26.0,,60.0,0,0,0.0,0.0,1.0927,0.0,0,PA,39.0,northeast,1.0,1.0
5531,ABC 2004Jan15,ABC ,2004,77,31.0,new york,1.0,0,1.0,3.0,2.0,3.0,15.0,,42.0,0,0,0.0,0.0,0.6326,0.0,0,NY,35.0,northeast,1.0,1.0
5532,ABC 2004Jan15,ABC ,2004,79,31.0,new york,1.0,1,1.0,2.0,1.0,1.0,2.0,,20.0,0,0,0.0,0.0,1.817,0.0,0,NY,35.0,northeast,1.0,1.0
5533,ABC 2004Jan15,ABC ,2004,88,16.0,kentucky,3.0,0,1.0,1.0,3.0,4.0,19.0,,49.0,0,0,0.0,0.0,2.0366,0.0,0,KY,18.0,south,1.0,1.0
5534,ABC 2004Jan15,ABC ,2004,94,21.0,michigan,2.0,0,1.0,4.0,4.0,6.0,34.0,,67.0,0,0,0.0,0.0,0.555,1.0,1,MI,23.0,midwest,0.0,0.0
5535,ABC 2004Jan15,ABC ,2004,95,34.0,ohio,2.0,1,1.0,2.0,2.0,2.0,8.0,,34.0,0,0,0.0,0.0,1.7201,1.0,1,OH,36.0,midwest,0.0,0.0
5536,ABC 2004Jan15,ABC ,2004,99,31.0,new york,1.0,0,1.0,3.0,1.0,2.0,9.0,,25.0,1,0,0.0,0.0,1.0483,1.0,1,NY,35.0,northeast,0.0,0.0
5537,ABC 2004Jan15,ABC ,2004,101,21.0,michigan,2.0,0,2.0,3.0,3.0,5.0,27.0,,60.0,0,0,1.0,0.0,0.5623,0.0,0,MI,23.0,midwest,1.0,1.0
5538,ABC 2004Jan15,ABC ,2004,107,32.0,north carolina,3.0,0,1.0,3.0,3.0,4.0,21.0,,50.0,0,0,0.0,0.0,0.6423,0.0,0,NC,28.0,south,1.0,1.0
5539,ABC 2004Jan15,ABC ,2004,110,37.0,pennsylvania,1.0,0,3.0,1.0,1.0,1.0,1.0,,18.0,1,0,0.0,1.0,2.1699,1.0,1,PA,39.0,northeast,0.0,0.0
5540,ABC 2004Jan15,ABC ,2004,114,21.0,michigan,2.0,1,1.0,2.0,3.0,5.0,26.0,,64.0,0,0,0.0,0.0,1.4021,0.0,0,MI,23.0,midwest,1.0,1.0
5541,ABC 2004Jan15,ABC ,2004,119,37.0,pennsylvania,1.0,1,1.0,4.0,3.0,4.0,22.0,,49.0,0,0,0.0,0.0,0.8144,0.0,0,PA,39.0,northeast,1.0,1.0
5542,ABC 2004Jan15,ABC ,2004,120,16.0,kentucky,3.0,0,1.0,1.0,2.0,3.0,13.0,,41.0,0,0,0.0,0.0,1.7925,0.0,0,KY,18.0,south,1.0,1.0
5543,ABC 2004Jan15,ABC ,2004,122,13.0,indiana,2.0,1,1.0,3.0,3.0,5.0,27.0,,62.0,0,0,0.0,0.0,0.6969,0.0,0,IN,16.0,midwest,1.0,1.0
5544,ABC 2004Jan15,ABC ,2004,123,37.0,pennsylvania,1.0,1,1.0,4.0,3.0,4.0,22.0,,54.0,0,0,0.0,0.0,0.8144,1.0,1,PA,39.0,northeast,0.0,0.0
5545,ABC 2004Jan15,ABC ,2004,124,6.0,connecticut,1.0,1,1.0,2.0,4.0,6.0,32.0,,68.0,0,0,0.0,0.0,1.4021,0.0,0,CT,7.0,northeast,1.0,1.0
5546,ABC 2004Jan15,ABC ,2004,127,34.0,ohio,2.0,0,1.0,2.0,3.0,5.0,26.0,,64.0,0,0,0.0,0.0,0.8826,0.0,0,OH,36.0,midwest,1.0,1.0
5547,ABC 2004Jan15,ABC ,2004,133,6.0,connecticut,1.0,1,1.0,2.0,3.0,4.0,20.0,,50.0,0,0,0.0,0.0,1.1074,0.0,0,CT,7.0,northeast,1.0,1.0
5548,ABC 2004Jan15,ABC ,2004,137,37.0,pennsylvania,1.0,1,1.0,3.0,3.0,4.0,21.0,,50.0,0,1,0.0,0.0,0.8144,1.0,1,PA,39.0,northeast,0.0,0.0
5549,ABC 2004Jan15,ABC ,2004,140,32.0,north carolina,3.0,1,1.0,3.0,2.0,2.0,9.0,,34.0,1,0,0.0,0.0,0.8386,1.0,1,NC,28.0,south,0.0,0.0
5550,ABC 2004Jan15,ABC ,2004,145,39.0,south carolina,3.0,0,1.0,4.0,2.0,3.0,16.0,,35.0,0,0,0.0,0.0,0.6326,0.0,0,SC,41.0,south,1.0,1.0
5551,ABC 2004Jan15,ABC ,2004,149,39.0,south carolina,3.0,1,2.0,3.0,1.0,1.0,3.0,,19.0,0,0,1.0,0.0,0.8281,1.0,1,SC,41.0,south,0.0,0.0
5552,ABC 2004Jan15,ABC ,2004,153,32.0,north carolina,3.0,0,1.0,4.0,4.0,6.0,34.0,,74.0,0,0,0.0,0.0,0.555,0.0,0,NC,28.0,south,1.0,1.0
5553,ABC 2004Jan15,ABC ,2004,173,6.0,connecticut,1.0,1,1.0,2.0,4.0,6.0,32.0,,65.0,0,0,0.0,0.0,1.4021,0.0,0,CT,7.0,northeast,1.0,1.0
5554,ABC 2004Jan15,ABC ,2004,186,19.0,maryland,3.0,1,1.0,3.0,2.0,3.0,15.0,,37.0,0,0,0.0,0.0,0.8386,0.0,0,MD,21.0,south,1.0,1.0
5555,ABC 2004Jan15,ABC ,2004,192,9.0,florida,3.0,1,1.0,2.0,4.0,6.0,32.0,,71.0,0,0,0.0,0.0,1.4021,0.0,0,FL,10.0,south,1.0,1.0
5556,ABC 2004Jan15,ABC ,2004,194,32.0,north carolina,3.0,1,1.0,2.0,2.0,3.0,14.0,,37.0,0,0,0.0,0.0,1.7201,1.0,1,NC,28.0,south,0.0,0.0
5557,ABC 2004Jan15,ABC ,2004,203,21.0,michigan,2.0,1,1.0,2.0,4.0,6.0,32.0,,83.0,0,0,0.0,0.0,1.4021,0.0,0,MI,23.0,midwest,1.0,1.0
5558,ABC 2004Jan15,ABC ,2004,205,18.0,maine,1.0,1,1.0,2.0,3.0,5.0,26.0,,62.0,0,0,0.0,0.0,1.4021,,0,ME,22.0,northeast,1.0,
5559,ABC 2004Jan15,ABC ,2004,207,44.0,vermont,1.0,1,1.0,3.0,2.0,3.0,15.0,,36.0,1,0,0.0,0.0,0.8386,0.0,0,VT,47.0,northeast,1.0,1.0
5560,ABC 2004Jan15,ABC ,2004,208,34.0,ohio,2.0,0,1.0,3.0,1.0,1.0,3.0,,21.0,0,1,0.0,0.0,1.0483,0.0,0,OH,36.0,midwest,1.0,1.0
5561,ABC 2004Jan15,ABC ,2004,213,10.0,georgia,3.0,1,1.0,4.0,,,,,,0,0,0.0,0.0,1.3747,0.0,0,GA,11.0,south,1.0,1.0
5562,ABC 2004Jan15,ABC ,2004,222,21.0,michigan,2.0,1,1.0,2.0,2.0,3.0,14.0,,43.0,0,0,0.0,0.0,1.7201,1.0,1,MI,23.0,midwest,0.0,0.0
5563,ABC 2004Jan15,ABC ,2004,224,9.0,florida,3.0,1,1.0,4.0,3.0,4.0,22.0,,53.0,0,0,0.0,0.0,0.8144,0.0,0,FL,10.0,south,1.0,1.0
5564,ABC 2004Jan15,ABC ,2004,226,45.0,virginia,3.0,1,1.0,3.0,3.0,5.0,27.0,,60.0,0,0,0.0,0.0,0.8144,0.0,0,VA,46.0,south,1.0,1.0
5565,ABC 2004Jan15,ABC ,2004,230,21.0,michigan,2.0,0,2.0,1.0,3.0,4.0,19.0,,54.0,0,0,1.0,0.0,0.9784,0.0,0,MI,23.0,midwest,1.0,1.0
5566,ABC 2004Jan15,ABC ,2004,231,9.0,florida,3.0,1,2.0,1.0,1.0,1.0,1.0,,19.0,1,0,1.0,0.0,3.5641,1.0,1,FL,10.0,south,0.0,0.0
5567,ABC 2004Jan15,ABC ,2004,233,37.0,pennsylvania,1.0,1,1.0,2.0,2.0,3.0,14.0,,40.0,0,0,0.0,0.0,1.7201,1.0,1,PA,39.0,northeast,0.0,0.0
5568,ABC 2004Jan15,ABC ,2004,234,29.0,new jersey,1.0,0,1.0,2.0,3.0,5.0,26.0,,60.0,0,0,0.0,0.0,1.0927,1.0,1,NJ,32.0,northeast,0.0,0.0
5569,ABC 2004Jan15,ABC ,2004,235,9.0,florida,3.0,1,1.0,2.0,4.0,6.0,32.0,,71.0,0,0,0.0,0.0,1.4021,0.0,0,FL,10.0,south,1.0,1.0
5570,ABC 2004Jan15,ABC ,2004,237,31.0,new york,1.0,1,1.0,2.0,3.0,4.0,20.0,,54.0,0,0,0.0,0.0,1.1074,0.0,0,NY,35.0,northeast,1.0,1.0
5571,ABC 2004Jan15,ABC ,2004,242,20.0,massachusetts,1.0,1,1.0,2.0,2.0,3.0,14.0,,35.0,0,0,0.0,0.0,1.7201,1.0,1,MA,20.0,northeast,0.0,0.0
5572,ABC 2004Jan15,ABC ,2004,248,20.0,massachusetts,1.0,0,1.0,2.0,3.0,4.0,20.0,,49.0,1,0,0.0,0.0,1.0927,1.0,1,MA,20.0,northeast,0.0,0.0
5573,ABC 2004Jan15,ABC ,2004,250,19.0,maryland,3.0,0,1.0,2.0,4.0,6.0,32.0,,85.0,1,0,0.0,0.0,0.8826,0.0,0,MD,21.0,south,1.0,1.0
5574,ABC 2004Jan15,ABC ,2004,255,9.0,florida,3.0,1,1.0,3.0,4.0,6.0,33.0,,78.0,0,0,0.0,0.0,0.6969,1.0,1,FL,10.0,south,0.0,0.0
5575,ABC 2004Jan15,ABC ,2004,259,9.0,florida,3.0,0,1.0,2.0,3.0,5.0,26.0,,62.0,0,0,0.0,0.0,0.8826,1.0,1,FL,10.0,south,0.0,0.0
5576,ABC 2004Jan15,ABC ,2004,269,21.0,michigan,2.0,0,1.0,4.0,3.0,4.0,22.0,,49.0,0,0,0.0,0.0,0.6423,0.0,0,MI,23.0,midwest,1.0,1.0
5577,ABC 2004Jan15,ABC ,2004,274,37.0,pennsylvania,1.0,1,1.0,3.0,3.0,4.0,21.0,,48.0,0,1,0.0,0.0,0.8144,0.0,0,PA,39.0,northeast,1.0,1.0
5578,ABC 2004Jan15,ABC ,2004,275,31.0,new york,1.0,1,2.0,3.0,1.0,1.0,3.0,,20.0,0,0,1.0,0.0,0.8281,0.0,0,NY,35.0,northeast,1.0,1.0
5579,ABC 2004Jan15,ABC ,2004,277,9.0,florida,3.0,0,3.0,4.0,1.0,2.0,10.0,,26.0,0,0,0.0,1.0,1.0483,0.0,0,FL,10.0,south,1.0,1.0
5580,ABC 2004Jan15,ABC ,2004,280,32.0,north carolina,3.0,1,1.0,4.0,2.0,2.0,10.0,,30.0,1,0,0.0,0.0,1.3747,1.0,1,NC,28.0,south,0.0,0.0
5581,ABC 2004Jan15,ABC ,2004,292,39.0,south carolina,3.0,0,1.0,2.0,2.0,3.0,14.0,,44.0,0,1,0.0,0.0,1.3053,0.0,0,SC,41.0,south,1.0,1.0
5582,ABC 2004Jan15,ABC ,2004,293,20.0,massachusetts,1.0,0,1.0,4.0,3.0,4.0,22.0,,52.0,1,0,0.0,0.0,0.6423,1.0,1,MA,20.0,northeast,0.0,0.0
5583,ABC 2004Jan15,ABC ,2004,294,9.0,florida,3.0,0,1.0,1.0,2.0,3.0,13.0,,43.0,1,0,0.0,0.0,1.7925,0.0,0,FL,10.0,south,1.0,1.0
5584,ABC 2004Jan15,ABC ,2004,296,41.0,tennessee,3.0,1,1.0,2.0,2.0,3.0,14.0,,41.0,0,0,0.0,0.0,1.7201,0.0,0,TN,43.0,south,1.0,1.0
5585,ABC 2004Jan15,ABC ,2004,302,44.0,vermont,1.0,1,1.0,2.0,1.0,1.0,2.0,,23.0,0,0,0.0,0.0,1.817,1.0,1,VT,47.0,northeast,0.0,0.0
5586,ABC 2004Jan15,ABC ,2004,306,34.0,ohio,2.0,1,1.0,3.0,3.0,5.0,27.0,,56.0,0,0,0.0,0.0,0.8144,0.0,0,OH,36.0,midwest,1.0,1.0
5587,ABC 2004Jan15,ABC ,2004,307,21.0,michigan,2.0,1,1.0,3.0,4.0,6.0,33.0,,73.0,1,0,0.0,0.0,0.6969,0.0,0,MI,23.0,midwest,1.0,1.0
5588,ABC 2004Jan15,ABC ,2004,308,38.0,rhode island,1.0,1,1.0,4.0,1.0,2.0,10.0,,28.0,1,0,0.0,0.0,1.3747,0.0,0,RI,40.0,northeast,1.0,1.0
5589,ABC 2004Jan15,ABC ,2004,312,21.0,michigan,2.0,0,1.0,1.0,4.0,6.0,31.0,,68.0,1,0,0.0,0.0,2.5814,1.0,1,MI,23.0,midwest,0.0,0.0
5590,ABC 2004Jan15,ABC ,2004,316,45.0,virginia,3.0,0,1.0,4.0,2.0,3.0,16.0,,41.0,1,0,0.0,0.0,0.6326,,0,VA,46.0,south,1.0,
5591,ABC 2004Jan15,ABC ,2004,318,39.0,south carolina,3.0,1,1.0,3.0,2.0,2.0,9.0,,32.0,0,0,0.0,0.0,0.8386,1.0,1,SC,41.0,south,0.0,0.0
5592,ABC 2004Jan15,ABC ,2004,319,32.0,north carolina,3.0,1,1.0,3.0,1.0,1.0,3.0,,20.0,0,0,0.0,0.0,1.3747,1.0,1,NC,28.0,south,0.0,0.0
5593,ABC 2004Jan15,ABC ,2004,325,34.0,ohio,2.0,0,1.0,3.0,1.0,1.0,3.0,,20.0,0,0,0.0,0.0,1.0483,1.0,1,OH,36.0,midwest,0.0,0.0
5594,ABC 2004Jan15,ABC ,2004,329,19.0,maryland,3.0,1,2.0,4.0,2.0,3.0,16.0,,38.0,0,0,1.0,0.0,0.6748,1.0,1,MD,21.0,south,0.0,0.0
5595,ABC 2004Jan15,ABC ,2004,330,10.0,georgia,3.0,1,2.0,2.0,3.0,4.0,20.0,,53.0,0,0,1.0,0.0,2.9351,0.0,0,GA,11.0,south,1.0,1.0
5596,ABC 2004Jan15,ABC ,2004,331,39.0,south carolina,3.0,0,1.0,3.0,3.0,4.0,21.0,,45.0,0,1,0.0,0.0,0.6423,0.0,0,SC,41.0,south,1.0,1.0
5597,ABC 2004Jan15,ABC ,2004,335,21.0,michigan,2.0,0,,,,,,,,0,0,,,0.8124,1.0,1,MI,23.0,midwest,0.0,0.0
5598,ABC 2004Jan15,ABC ,2004,339,34.0,ohio,2.0,0,1.0,4.0,1.0,2.0,10.0,,27.0,0,1,0.0,0.0,1.0483,1.0,1,OH,36.0,midwest,0.0,0.0
5599,ABC 2004Jan15,ABC ,2004,341,9.0,florida,3.0,0,1.0,4.0,4.0,6.0,34.0,,82.0,0,0,0.0,0.0,0.555,0.0,0,FL,10.0,south,1.0,1.0
5600,ABC 2004Jan15,ABC ,2004,343,39.0,south carolina,3.0,1,1.0,3.0,3.0,4.0,21.0,,48.0,0,0,0.0,0.0,0.8144,0.0,0,SC,41.0,south,1.0,1.0
5601,ABC 2004Jan15,ABC ,2004,345,31.0,new york,1.0,0,1.0,3.0,3.0,5.0,27.0,,58.0,1,0,0.0,0.0,0.6423,1.0,1,NY,35.0,northeast,0.0,0.0
5602,ABC 2004Jan15,ABC ,2004,347,9.0,florida,3.0,0,1.0,4.0,4.0,6.0,34.0,,81.0,0,0,0.0,0.0,0.555,0.0,0,FL,10.0,south,1.0,1.0
5603,ABC 2004Jan15,ABC ,2004,351,32.0,north carolina,3.0,1,1.0,2.0,1.0,2.0,8.0,,29.0,0,0,0.0,0.0,1.817,0.0,0,NC,28.0,south,1.0,1.0
5604,ABC 2004Jan15,ABC ,2004,352,21.0,michigan,2.0,0,1.0,3.0,4.0,6.0,33.0,,70.0,0,0,0.0,0.0,0.555,,0,MI,23.0,midwest,1.0,
5605,ABC 2004Jan15,ABC ,2004,379,29.0,new jersey,1.0,1,2.0,2.0,1.0,1.0,2.0,,23.0,0,0,1.0,0.0,1.5724,1.0,1,NJ,32.0,northeast,0.0,0.0
5606,ABC 2004Jan15,ABC ,2004,381,10.0,georgia,3.0,0,1.0,3.0,3.0,4.0,21.0,,52.0,0,0,0.0,0.0,0.6423,1.0,1,GA,11.0,south,0.0,0.0
5607,ABC 2004Jan15,ABC ,2004,383,9.0,florida,3.0,1,1.0,2.0,4.0,6.0,32.0,,81.0,1,0,0.0,0.0,1.4021,0.0,0,FL,10.0,south,1.0,1.0
5608,ABC 2004Jan15,ABC ,2004,384,16.0,kentucky,3.0,1,2.0,3.0,2.0,3.0,15.0,,39.0,0,0,1.0,0.0,0.6748,1.0,1,KY,18.0,south,0.0,0.0
5609,ABC 2004Jan15,ABC ,2004,405,45.0,virginia,3.0,0,1.0,1.0,2.0,3.0,13.0,,43.0,0,0,0.0,0.0,1.7925,0.0,0,VA,46.0,south,1.0,1.0
5610,ABC 2004Jan15,ABC ,2004,410,31.0,new york,1.0,1,3.0,4.0,2.0,2.0,10.0,,33.0,1,0,0.0,1.0,0.8386,1.0,1,NY,35.0,northeast,0.0,0.0
5611,ABC 2004Jan15,ABC ,2004,413,34.0,ohio,2.0,1,1.0,3.0,4.0,6.0,33.0,,81.0,0,1,0.0,0.0,0.6969,0.0,0,OH,36.0,midwest,1.0,1.0
5612,ABC 2004Jan15,ABC ,2004,415,13.0,indiana,2.0,1,1.0,2.0,2.0,3.0,14.0,,41.0,1,0,0.0,0.0,1.7201,1.0,1,IN,16.0,midwest,0.0,0.0
5613,ABC 2004Jan15,ABC ,2004,416,20.0,massachusetts,1.0,0,1.0,4.0,3.0,5.0,28.0,,56.0,0,0,0.0,0.0,0.6423,1.0,1,MA,20.0,northeast,0.0,0.0
5614,ABC 2004Jan15,ABC ,2004,418,18.0,maine,1.0,1,1.0,4.0,1.0,2.0,10.0,,25.0,1,0,0.0,0.0,1.3747,1.0,1,ME,22.0,northeast,0.0,0.0
5615,ABC 2004Jan15,ABC ,2004,423,32.0,north carolina,3.0,1,1.0,4.0,3.0,5.0,28.0,,60.0,0,0,0.0,0.0,0.8144,1.0,1,NC,28.0,south,0.0,0.0
5616,ABC 2004Jan15,ABC ,2004,427,37.0,pennsylvania,1.0,1,1.0,4.0,3.0,5.0,28.0,,56.0,0,0,0.0,0.0,0.8144,1.0,1,PA,39.0,northeast,0.0,0.0
5617,ABC 2004Jan15,ABC ,2004,429,13.0,indiana,2.0,1,1.0,2.0,3.0,4.0,20.0,,54.0,0,0,0.0,0.0,1.1074,1.0,1,IN,16.0,midwest,0.0,0.0
5618,ABC 2004Jan15,ABC ,2004,432,21.0,michigan,2.0,0,1.0,4.0,3.0,5.0,28.0,,59.0,0,0,0.0,0.0,0.6423,1.0,1,MI,23.0,midwest,0.0,0.0
5619,ABC 2004Jan15,ABC ,2004,440,31.0,new york,1.0,0,1.0,2.0,3.0,4.0,20.0,,45.0,0,0,0.0,0.0,1.0927,1.0,1,NY,35.0,northeast,0.0,0.0
5620,ABC 2004Jan15,ABC ,2004,449,10.0,georgia,3.0,1,2.0,2.0,1.0,1.0,2.0,,18.0,0,0,1.0,0.0,1.5724,1.0,1,GA,11.0,south,0.0,0.0
5621,ABC 2004Jan15,ABC ,2004,451,34.0,ohio,2.0,1,2.0,3.0,4.0,6.0,33.0,,71.0,0,0,1.0,0.0,0.7076,0.0,0,OH,36.0,midwest,1.0,1.0
5622,ABC 2004Jan15,ABC ,2004,458,13.0,indiana,2.0,1,1.0,4.0,4.0,6.0,34.0,,70.0,0,0,0.0,0.0,0.6969,0.0,0,IN,16.0,midwest,1.0,1.0
5623,ABC 2004Jan15,ABC ,2004,463,21.0,michigan,2.0,0,1.0,4.0,3.0,4.0,22.0,,51.0,0,0,0.0,0.0,0.6423,1.0,1,MI,23.0,midwest,0.0,0.0
5624,ABC 2004Jan15,ABC ,2004,465,9.0,florida,3.0,1,1.0,2.0,3.0,4.0,20.0,,47.0,0,0,0.0,0.0,1.1074,1.0,1,FL,10.0,south,0.0,0.0
5625,ABC 2004Jan15,ABC ,2004,476,29.0,new jersey,1.0,1,2.0,2.0,2.0,3.0,14.0,,42.0,0,0,1.0,0.0,3.6165,1.0,1,NJ,32.0,northeast,0.0,0.0
5626,ABC 2004Jan15,ABC ,2004,486,34.0,ohio,2.0,1,1.0,2.0,3.0,5.0,26.0,,56.0,0,0,0.0,0.0,1.1074,0.0,0,OH,36.0,midwest,1.0,1.0
5627,ABC 2004Jan15,ABC ,2004,488,9.0,florida,3.0,0,1.0,3.0,3.0,4.0,21.0,,45.0,0,0,0.0,0.0,0.6423,0.0,0,FL,10.0,south,1.0,1.0
5628,ABC 2004Jan15,ABC ,2004,492,21.0,michigan,2.0,1,1.0,3.0,1.0,2.0,9.0,,26.0,1,0,0.0,0.0,1.3747,0.0,0,MI,23.0,midwest,1.0,1.0
5629,ABC 2004Jan15,ABC ,2004,501,9.0,florida,3.0,1,1.0,3.0,1.0,1.0,3.0,,23.0,0,0,0.0,0.0,1.3747,0.0,0,FL,10.0,south,1.0,1.0
5630,ABC 2004Jan15,ABC ,2004,502,9.0,florida,3.0,0,2.0,4.0,2.0,2.0,10.0,,33.0,0,0,1.0,0.0,0.9434,0.0,0,FL,10.0,south,1.0,1.0
5631,ABC 2004Jan15,ABC ,2004,503,9.0,florida,3.0,1,1.0,4.0,2.0,3.0,16.0,,43.0,1,0,0.0,0.0,0.8386,1.0,1,FL,10.0,south,0.0,0.0
5632,ABC 2004Jan15,ABC ,2004,504,41.0,tennessee,3.0,0,1.0,2.0,3.0,4.0,20.0,,46.0,1,0,0.0,0.0,1.0927,1.0,1,TN,43.0,south,0.0,0.0
5633,ABC 2004Jan15,ABC ,2004,513,10.0,georgia,3.0,0,2.0,3.0,1.0,1.0,3.0,,24.0,0,0,1.0,0.0,1.237,0.0,0,GA,11.0,south,1.0,1.0
5634,ABC 2004Jan15,ABC ,2004,516,37.0,pennsylvania,1.0,0,1.0,2.0,2.0,2.0,8.0,,31.0,0,0,0.0,0.0,1.3053,0.0,0,PA,39.0,northeast,1.0,1.0
5635,ABC 2004Jan15,ABC ,2004,517,34.0,ohio,2.0,0,1.0,1.0,2.0,2.0,7.0,,32.0,1,0,0.0,0.0,1.7925,1.0,1,OH,36.0,midwest,0.0,0.0
5636,ABC 2004Jan15,ABC ,2004,520,38.0,rhode island,1.0,1,1.0,3.0,4.0,6.0,33.0,,74.0,0,0,0.0,0.0,0.6969,0.0,0,RI,40.0,northeast,1.0,1.0
5637,ABC 2004Jan15,ABC ,2004,524,32.0,north carolina,3.0,0,1.0,4.0,2.0,3.0,16.0,,35.0,0,1,0.0,0.0,0.6326,1.0,1,NC,28.0,south,0.0,0.0
5638,ABC 2004Jan15,ABC ,2004,532,16.0,kentucky,3.0,0,1.0,3.0,3.0,5.0,27.0,,59.0,0,0,0.0,0.0,0.6423,0.0,0,KY,18.0,south,1.0,1.0
5639,ABC 2004Jan15,ABC ,2004,534,16.0,kentucky,3.0,1,1.0,1.0,3.0,5.0,25.0,,58.0,0,0,0.0,0.0,1.7034,0.0,0,KY,18.0,south,1.0,1.0
5640,ABC 2004Jan15,ABC ,2004,538,34.0,ohio,2.0,0,1.0,2.0,1.0,2.0,8.0,,28.0,0,0,0.0,0.0,1.672,0.0,0,OH,36.0,midwest,1.0,1.0
5641,ABC 2004Jan15,ABC ,2004,541,37.0,pennsylvania,1.0,0,1.0,4.0,2.0,3.0,16.0,,35.0,0,1,0.0,0.0,0.6326,0.0,0,PA,39.0,northeast,1.0,1.0
5642,ABC 2004Jan15,ABC ,2004,545,45.0,virginia,3.0,0,1.0,4.0,3.0,4.0,22.0,,54.0,0,0,0.0,0.0,0.6423,0.0,0,VA,46.0,south,1.0,1.0
5643,ABC 2004Jan15,ABC ,2004,546,31.0,new york,1.0,1,1.0,4.0,3.0,5.0,28.0,,57.0,0,0,0.0,0.0,0.8144,,0,NY,35.0,northeast,1.0,
5644,ABC 2004Jan15,ABC ,2004,548,37.0,pennsylvania,1.0,0,1.0,1.0,3.0,5.0,25.0,,60.0,0,0,0.0,0.0,2.0366,1.0,1,PA,39.0,northeast,0.0,0.0
5645,ABC 2004Jan15,ABC ,2004,564,37.0,pennsylvania,1.0,1,1.0,4.0,3.0,5.0,28.0,,55.0,0,0,0.0,0.0,0.8144,0.0,0,PA,39.0,northeast,1.0,1.0
5646,ABC 2004Jan15,ABC ,2004,567,31.0,new york,1.0,0,1.0,1.0,1.0,2.0,7.0,,29.0,0,1,0.0,0.0,2.1699,1.0,1,NY,35.0,northeast,0.0,0.0
5647,ABC 2004Jan15,ABC ,2004,568,20.0,massachusetts,1.0,0,1.0,3.0,3.0,4.0,21.0,,47.0,0,0,0.0,0.0,0.6423,,0,MA,20.0,northeast,1.0,
5648,ABC 2004Jan15,ABC ,2004,572,19.0,maryland,3.0,0,1.0,4.0,2.0,3.0,16.0,,43.0,0,0,0.0,0.0,0.6326,,0,MD,21.0,south,1.0,
5649,ABC 2004Jan15,ABC ,2004,573,21.0,michigan,2.0,1,,4.0,,,,,,0,0,,,0.8144,0.0,0,MI,23.0,midwest,1.0,1.0
5650,ABC 2004Jan15,ABC ,2004,576,6.0,connecticut,1.0,1,1.0,3.0,4.0,6.0,33.0,,86.0,1,0,0.0,0.0,0.6969,0.0,0,CT,7.0,northeast,1.0,1.0
5651,ABC 2004Jan15,ABC ,2004,577,37.0,pennsylvania,1.0,1,1.0,3.0,2.0,2.0,9.0,,33.0,0,0,0.0,0.0,0.8386,1.0,1,PA,39.0,northeast,0.0,0.0
5652,ABC 2004Jan15,ABC ,2004,583,31.0,new york,1.0,0,,1.0,1.0,1.0,1.0,,18.0,0,0,,,2.1699,0.0,0,NY,35.0,northeast,1.0,1.0
5653,ABC 2004Jan15,ABC ,2004,584,31.0,new york,1.0,1,3.0,3.0,2.0,2.0,9.0,,30.0,0,1,0.0,1.0,1.3747,1.0,1,NY,35.0,northeast,0.0,0.0
5654,ABC 2004Jan15,ABC ,2004,592,39.0,south carolina,3.0,1,1.0,3.0,3.0,5.0,27.0,,55.0,0,0,0.0,0.0,0.8144,0.0,0,SC,41.0,south,1.0,1.0
5655,ABC 2004Jan15,ABC ,2004,594,13.0,indiana,2.0,1,1.0,2.0,2.0,3.0,14.0,,44.0,0,0,0.0,0.0,1.7201,0.0,0,IN,16.0,midwest,1.0,1.0
5656,ABC 2004Jan15,ABC ,2004,598,6.0,connecticut,1.0,0,1.0,4.0,2.0,3.0,16.0,,42.0,0,0,0.0,0.0,0.6326,0.0,0,CT,7.0,northeast,1.0,1.0
5657,ABC 2004Jan15,ABC ,2004,599,31.0,new york,1.0,1,1.0,2.0,3.0,4.0,20.0,,51.0,0,0,0.0,0.0,1.1074,1.0,1,NY,35.0,northeast,0.0,0.0
